STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
999999,23160, 19481215,   56.7,24,   48.6,24, 1013.3,24,  925.1,24,  38.5,24,   6.8,24,  11.1, 999.9,   66.0*,  51.1*,99.99 ,999.9, 010000,
999999,23160, 19481216,   51.4,24,   41.8,24, 1015.9,24,  926.6,24,  52.4,24,   5.5,24,  10.1, 999.9,   64.9*,  42.1*, 0.00I,999.9, 000000,
999999,23160, 19481217,   52.5,24,   37.5,24, 1015.9,24,  926.8,24,  48.9,24,   4.4,24,   8.9, 999.9,   62.1*,  41.0*, 0.00I,999.9, 000000,
999999,23160, 19481218,   51.1,24,   37.0,24, 1019.3,24,  929.7,24,  63.4,24,   4.0,24,  11.1, 999.9,   57.9*,  44.1*, 0.00I,999.9, 000000,
999999,23160, 19481219,   46.4,24,   37.2,24, 1021.7,24,  931.6,24,  62.8,24,   4.2,24,  11.1, 999.9,   59.0*,  34.0*, 0.00I,999.9, 000000,
999999,23160, 19481220,   44.7,24,   29.6,24, 1019.0,24,  928.9,24,  59.9,24,   4.8,24,  10.1, 999.9,   60.1*,  33.1*, 0.00I,999.9, 000000,
999999,23160, 19481221,   48.2,24,   20.1,24, 1014.5,24,  925.1,24,  58.2,24,   6.1,24,  12.0, 999.9,   66.0*,  32.0*, 0.00I,999.9, 000000,
999999,23160, 19481222,   54.2,24,   40.1,24, 1014.5,24,  925.7,24,  31.2,24,   6.2,24,  11.1, 999.9,   63.0*,  48.0*,99.99 ,999.9, 010000,
999999,23160, 19481223,   57.9,24,   47.2,24, 1010.5,24,  922.3,24,  43.9,24,  13.7,24,  21.0, 999.9,   60.1*,  57.0*, 0.00I,999.9, 000000,
999999,23160, 19481224,   47.0,24,   34.7,24, 1016.4,24,  926.9,24,  38.3,24,   4.5,24,  13.0, 999.9,   57.0*,  43.0*, 0.00I,999.9, 000000,
999999,23160, 19481225,   49.1,24,   45.0,24, 1016.1,24,  926.6,24,  28.6,24,   4.6,24,   7.0, 999.9,   60.1*,  41.0*,99.99 ,999.9, 010000,
999999,23160, 19481226,   52.1,24,   51.1,24, 1019.0,24,  929.5,24,  25.3,24,   4.2,24,   7.0, 999.9,   55.9*,  50.0*,99.99 ,999.9, 110000,
999999,23160, 19481227,   54.5,24,   51.0,24, 1017.1,24,  928.0,24,  25.7,24,   8.6,24,  22.9, 999.9,   61.0*,  46.9*,99.99 ,999.9, 010000,
999999,23160, 19481228,   42.5,24,   33.5,24, 1021.4,24,  931.2,24,  52.8,24,   5.5,24,  13.0, 999.9,   52.0*,  33.1*, 0.00I,999.9, 000000,
999999,23160, 19481229,   42.6,24,   30.4,24, 1026.4,24,  935.5,24,  54.5,24,   8.1,24,  27.0, 999.9,   59.0*,  30.9*, 0.00I,999.9, 000000,
999999,23160, 19481230,   52.6,24,   27.1,24, 1021.2,24,  931.4,24,  52.4,24,  19.4,24,  28.0, 999.9,   57.9*,  48.0*, 0.00I,999.9, 000000,
999999,23160, 19481231,   55.3,24,   30.3,24, 1018.2,24,  929.1,24,  36.9,24,  14.0,24,  21.0, 999.9,   62.1*,  51.1*,99.99 ,999.9, 010000,
999999,23160, 19490101,   51.6,24,   44.7,24, 1016.5,24,  927.3,24,  35.6,24,   3.6,24,   8.9, 999.9,   61.0*,  45.0*,99.99 ,999.9, 010000,
999999,23160, 19490102,   48.9,24,   36.0,24, 1006.9,24,  918.4,24,  35.4,24,  11.4,24,  22.9, 999.9,   60.1*,  39.0*,99.99 ,999.9, 010000,
999999,23160, 19490103,   33.8,24,   10.7,24, 1008.7,24,  918.8,24,  49.9,24,  12.5,24,  18.1, 999.9,   42.1*,  26.1*, 0.00I,999.9, 000000,
999999,23160, 19490104,   26.0,24,    8.5,24, 1020.4,24,  927.8,24,  52.0,24,   4.6,24,  14.0, 999.9,   36.0*,  17.1*, 0.00I,999.9, 000000,
999999,23160, 19490105,   28.6,24,    9.6,24, 1024.3,24,  931.4,24,  45.2,24,   5.8,24,  11.1, 999.9,   43.0*,  17.1*, 0.00I,999.9, 000000,
999999,23160, 19490106,   37.9,24,   12.7,24, 1023.4,24,  931.6,24,  43.9,24,  13.1,24,  26.0, 999.9,   52.0*,  25.0*, 0.00I,999.9, 000000,
999999,23160, 19490107,   47.3,24,   17.4,24, 1018.9,24,  929.0,24,  37.7,24,  14.2,24,  24.1, 999.9,   53.1*,  44.1*, 0.00I,999.9, 000000,
999999,23160, 19490108,   48.4,24,   36.0,24, 1014.9,24,  925.5,24,  41.2,24,   4.7,24,  10.1, 999.9,   54.0*,  45.0*,99.99 ,999.9, 010000,
999999,23160, 19490109,   49.8,24,   44.0,24, 1010.2,24,  921.4,24,  25.0,24,   7.7,24,  22.9, 999.9,   55.9*,  45.0*,99.99 ,999.9, 010000,
999999,23160, 19490110,   53.9,24,   37.5,24, 1012.5,24,  923.7,24,  40.4,24,  14.6,24,  26.0, 999.9,   60.1*,  51.1*, 0.00I,999.9, 000000,
999999,23160, 19490111,   48.4,24,   39.4,24, 1015.2,24,  925.9,24,  48.1,24,   5.5,24,  14.0, 999.9,   60.1*,  41.0*, 0.00I,999.9, 000000,
999999,23160, 19490112,   52.3,24,   41.5,24, 1013.6,24,  924.6,24,  46.2,24,   6.2,24,  22.0, 999.9,   68.0*,  42.1*,99.99 ,999.9, 010000,
999999,23160, 19490113,   56.1,24,   47.7,24, 1008.9,24,  920.8,24,  35.2,24,  10.4,24,  17.1, 999.9,   60.1*,  48.9*,99.99 ,999.9, 010000,
999999,23160, 19490114,   45.0,24,   34.1,24, 1015.6,24,  926.0,24,  45.6,24,   5.1,24,  11.1, 999.9,   52.0*,  37.0*, 0.00I,999.9, 000000,
999999,23160, 19490115,   41.3,24,   29.9,24, 1016.8,24,  926.6,24,  37.9,24,   6.0,24,  13.0, 999.9,   48.9*,  37.0*,99.99 ,999.9, 010000,
999999,23160, 19490116,   36.3,24,   30.2,24, 1013.6,24,  923.3,24,  27.1,24,   5.2,24,  10.1, 999.9,   46.0*,  32.0*,99.99 ,999.9, 011000,
999999,23160, 19490117,   33.0,24,   27.8,24, 1018.8,24,  927.3,24,  29.5,24,   4.1,24,  10.1, 999.9,   39.9*,  28.9*,99.99 ,999.9, 001000,
999999,23160, 19490118,   33.8,24,   23.5,24, 1022.5,24,  930.8,24,  50.7,24,   5.5,24,  10.1, 999.9,   43.0*,  26.1*,99.99 ,999.9, 001000,
999999,23160, 19490119,   40.3,24,   26.7,24, 1020.4,24,  929.4,24,  45.8,24,   5.4,24,  12.0, 999.9,   55.0*,  30.0*, 0.00I,999.9, 000000,
999999,23160, 19490120,   44.0,24,   31.2,24, 1016.2,24,  926.2,24,  43.1,24,   4.1,24,   8.9, 999.9,   59.0*,  35.1*, 0.00I,999.9, 000000,
999999,23160, 19490121,   47.6,24,   32.3,24, 1017.3,24,  927.5,24,  46.4,24,   4.2,24,  10.1, 999.9,   63.0*,  35.1*, 0.00I,999.9, 000000,
999999,23160, 19490122,   50.9,24,   34.5,24, 1013.9,24,  924.8,24,  54.7,24,   6.3,24,  14.0, 999.9,   66.0*,  39.0*, 0.00I,999.9, 000000,
999999,23160, 19490123,   54.9,24,   38.9,24, 1010.6,24,  922.2,24,  47.8,24,  11.1,24,  30.1, 999.9,   64.9*,  52.0*, 0.00I,999.9, 000000,
999999,23160, 19490124,   49.6,24,   36.9,24, 1012.2,24,  923.2,24,  36.2,24,   9.8,24,  17.1, 999.9,   55.9*,  45.0*,99.99 ,999.9, 010000,
999999,23160, 19490125,   43.5,24,   35.5,24, 1011.3,24,  922.0,24,  25.5,24,   7.2,24,  17.1, 999.9,   53.1*,  32.0*,99.99 ,999.9, 011000,
999999,23160, 19490126,   36.5,24,   32.6,24, 1018.9,24,  927.9,24,  28.7,24,   4.0,24,  12.0, 999.9,   44.1*,  33.1*,99.99 ,999.9, 011000,
999999,23160, 19490127,   38.4,24,   32.3,24, 1022.5,24,  931.2,24,  36.7,24,   5.2,24,  12.0, 999.9,   45.0*,  32.0*,99.99 ,999.9, 010000,
999999,23160, 19490128,   38.1,24,   27.8,24, 1022.6,24,  931.3,24,  40.4,24,   4.4,24,  13.0, 999.9,   48.0*,  28.9*, 0.00I,999.9, 000000,
999999,23160, 19490129,   36.2,24,   22.2,24, 1022.8,24,  931.4,24,  38.3,24,  12.0,24,  22.9, 999.9,   45.0*,  28.0*, 0.00I,999.9, 000000,
999999,23160, 19490130,   33.3,24,   11.3,24, 1025.4,24,  933.3,24,  41.4,24,  15.2,24,  24.1, 999.9,   46.0*,  26.1*, 0.00I,999.9, 000000,
999999,23160, 19490131,   35.6,24,   16.3,24, 1018.9,24,  927.6,24,  46.4,24,   3.5,24,   6.0, 999.9,   51.1*,  24.1*, 0.00I,999.9, 000000,
999999,23160, 19490201,   39.0,24,   19.3,23, 1019.4,24,  928.5,24,  43.1,24,   5.3,24,  10.1, 999.9,   61.0*,  25.0*, 0.00I,999.9, 000000,
999999,23160, 19490202,   39.6,24,   23.2,24, 1016.6,24,  926.2,24,  40.4,24,   5.8,24,  17.1, 999.9,   59.0*,  25.0*, 0.00I,999.9, 000000,
999999,23160, 19490203,   41.4,24,   25.7,24, 1017.7,23,  927.3,24,  44.1,24,   5.2,24,  12.0, 999.9,   54.0*,  28.9*, 0.00I,999.9, 000000,
999999,23160, 19490204,   41.2,24,   24.7,24, 1018.4,24,  928.0,24,  43.7,24,   5.8,24,  12.0, 999.9,   54.0*,  28.0*, 0.00I,999.9, 000000,
999999,23160, 19490205,   41.6,24,   22.3,24, 1017.3,24,  926.9,24,  45.8,24,   7.2,24,  14.0, 999.9,   57.0*,  28.9*, 0.00I,999.9, 000000,
999999,23160, 19490206,   41.6,24,   25.3,24, 1019.1,24,  928.6,24,  45.8,24,   5.9,24,  13.0, 999.9,   55.0*,  28.9*, 0.00I,999.9, 000000,
999999,23160, 19490207,   43.4,24,   19.0,24, 1016.6,24,  926.4,24,  48.3,24,   6.8,24,  13.0, 999.9,   62.1*,  28.9*, 0.00I,999.9, 000000,
999999,23160, 19490208,   48.8,24,   26.2,24, 1013.6,24,  924.4,24,  34.6,24,   9.2,24,  15.0, 999.9,   60.1*,  44.1*,99.99 ,999.9, 010000,
999999,23160, 19490209,   42.4,24,   30.5,24, 1023.2,24,  932.6,24,  40.6,24,   3.9,24,   7.0, 999.9,   55.0*,  30.0*,99.99 ,999.9, 010000,
999999,23160, 19490210,   48.0,24,   23.5,24, 1024.8,24,  934.4,24,  45.6,24,   9.0,24,  24.1, 999.9,   70.0*,  30.9*, 0.00I,999.9, 000000,
999999,23160, 19490211,   55.1,24,   21.5,24, 1014.2,24,  925.4,24,  50.3,24,   8.3,24,  12.0, 999.9,   68.0*,  42.1*, 0.00I,999.9, 000000,
999999,23160, 19490212,   57.7,24,   29.5,24, 1007.8,24,  919.9,24,  57.2,24,  10.5,24,  24.1, 999.9,   64.9*,  52.0*, 0.00I,999.9, 000000,
999999,23160, 19490213,   46.6,24,   37.2,24, 1012.7,24,  923.5,24,  30.7,24,   7.7,24,  17.1, 999.9,   57.9*,  39.9*,99.99 ,999.9, 010000,
999999,23160, 19490214,   41.1,24,   34.7,24, 1017.2,24,  927.0,24,  30.3,24,   5.4,24,  12.0, 999.9,   48.0*,  34.0*,99.99 ,999.9, 011000,
999999,23160, 19490215,   39.1,24,   25.8,24, 1023.0,24,  931.7,24,  43.3,24,   3.5,24,  10.1, 999.9,   55.9*,  28.0*, 0.00I,999.9, 000000,
999999,23160, 19490216,   45.4,24,   25.4,24, 1023.0,24,  932.5,24,  40.0,24,   5.3,24,  10.1, 999.9,   66.9*,  30.0*, 0.00I,999.9, 000000,
999999,23160, 19490217,   55.5,24,   26.2,24, 1018.5,24,  929.2,24,  47.4,24,   7.0,24,  17.1, 999.9,   73.0*,  41.0*, 0.00I,999.9, 000000,
999999,23160, 19490218,   55.3,24,   27.3,24, 1014.6,24,  925.9,24,  48.9,24,   6.4,24,  10.1, 999.9,   73.9*,  39.9*, 0.00I,999.9, 000000,
999999,23160, 19490219,   54.4,24,   27.3,24, 1014.1,24,  925.4,24,  46.6,24,   6.3,24,  11.1, 999.9,   70.0*,  41.0*, 0.00I,999.9, 000000,
999999,23160, 19490220,   57.5,24,   28.7,24, 1016.6,24,  927.9,24,  59.2,24,   5.7,24,  10.1, 999.9,   71.1*,  42.1*, 0.00I,999.9, 000000,
999999,23160, 19490221,   55.9,24,   20.5,24, 1021.4,24,  932.1,24,  55.9,24,   5.5,24,  10.1, 999.9,   75.0*,  42.1*, 0.00I,999.9, 000000,
999999,23160, 19490222,   60.7,24,   26.1,24, 1019.4,24,  930.6,24,  58.2,24,   5.3,24,   8.9, 999.9,   79.0*,  45.0*, 0.00I,999.9, 000000,
999999,23160, 19490223,   61.6,24,   30.8,24, 1014.8,24,  926.7,24,  42.9,24,   6.1,24,  15.0, 999.9,   77.0*,  45.0*, 0.00I,999.9, 000000,
999999,23160, 19490224,   61.2,24,   26.3,24, 1012.9,24,  924.8,24,  39.8,24,   5.8,24,  11.1, 999.9,   78.1*,  46.9*, 0.00I,999.9, 000000,
999999,23160, 19490225,   59.2,24,   22.3,24, 1012.5,24,  924.5,24,  58.4,24,   7.5,24,  18.1, 999.9,   73.9*,  41.0*, 0.00I,999.9, 000000,
999999,23160, 19490226,   53.3,24,   28.2,24, 1013.3,24,  924.6,24,  51.8,24,   7.1,24,  17.1, 999.9,   66.9*,  39.0*, 0.00I,999.9, 000000,
999999,23160, 19490227,   58.5,24,   24.0,24, 1008.3,24,  920.3,24,  57.4,24,   7.4,24,  22.9, 999.9,   70.0*,  50.0*, 0.00I,999.9, 000000,
999999,23160, 19490228,   53.2,24,   33.0,24, 1012.4,24,  923.7,24,  58.0,24,   7.0,24,  17.1, 999.9,   66.0*,  43.0*, 0.00I,999.9, 000000,
999999,23160, 19490301,   50.9,24,   28.2,24, 1015.6,24,  926.3,24,  54.7,24,   5.7,24,  12.0, 999.9,   69.1*,  36.0*, 0.00I,999.9, 000000,
999999,23160, 19490302,   55.6,24,   22.4,24, 1015.1,24,  926.2,24,  53.4,24,   6.2,24,  10.1, 999.9,   75.9*,  39.9*, 0.00I,999.9, 000000,
999999,23160, 19490303,   58.7,24,   26.1,24, 1016.3,24,  927.7,24,  47.8,24,   5.2,24,  11.1, 999.9,   75.9*,  43.0*, 0.00I,999.9, 000000,
999999,23160, 19490304,   62.6,24,   34.7,24, 1013.4,24,  925.4,24,  54.1,24,   6.2,24,  10.1, 999.9,   75.9*,  50.0*, 0.00I,999.9, 000000,
999999,23160, 19490305,   61.6,24,   34.7,24, 1014.0,24,  926.0,24,  52.0,24,   6.1,24,  11.1, 999.9,   73.9*,  53.1*, 0.00I,999.9, 000000,
999999,23160, 19490306,   60.6,24,   30.6,24, 1016.0,24,  927.6,24,  56.5,24,   5.0,24,  11.1, 999.9,   75.0*,  50.0*, 0.00I,999.9, 000000,
999999,23160, 19490307,   63.6,24,   41.2,24, 1013.9,24,  925.9,24,  54.3,24,   8.7,24,  20.0, 999.9,   73.0*,  55.0*,99.99 ,999.9, 010000,
999999,23160, 19490308,   54.1,24,   20.9,24, 1014.4,24,  925.9,24,  52.6,24,   7.5,24,  22.9, 999.9,   68.0*,  37.0*, 0.00I,999.9, 000000,
999999,23160, 19490309,   50.7,24,   20.3,24, 1016.9,24,  927.5,24,  50.5,24,   6.5,24,  17.1, 999.9,   69.1*,  32.0*, 0.00I,999.9, 000000,
999999,23160, 19490310,   58.2,24,   17.9,24, 1012.9,24,  924.5,24,  46.6,24,   4.8,24,  11.1, 999.9,   75.9*,  43.0*, 0.00I,999.9, 000000,
999999,23160, 19490311,   60.3,24,   21.2,24, 1009.5,24,  921.7,24,  49.7,24,   6.1,24,  11.1, 999.9,   75.9*,  45.0*, 0.00I,999.9, 000000,
999999,23160, 19490312,   58.1,24,   23.3,24, 1011.2,24,  923.1,24,  49.7,24,   5.4,24,  14.0, 999.9,   73.9*,  43.0*, 0.00I,999.9, 000000,
999999,23160, 19490313,   56.4,24,   23.9,24, 1014.6,24,  926.0,24,  65.9,24,   5.7,24,  10.1, 999.9,   73.0*,  39.9*, 0.00I,999.9, 000000,
999999,23160, 19490314,   59.6,24,   19.1,24, 1016.5,24,  927.9,24,  63.0,24,   4.7,24,  10.1, 999.9,   80.1*,  42.1*, 0.00I,999.9, 000000,
999999,23160, 19490315,   64.5,24,   16.9,24, 1013.0,24,  925.2,24,  52.6,24,   6.7,24,  13.0, 999.9,   86.0*,  45.0*, 0.00I,999.9, 000000,
999999,23160, 19490316,   67.3,24,   19.9,24, 1012.4,24,  925.0,24,  47.0,24,   6.6,24,  14.0, 999.9,   82.9*,  51.1*, 0.00I,999.9, 000000,
999999,23160, 19490317,   62.2,24,   19.4,24, 1014.7,24,  926.7,24,  63.2,24,   5.0,24,  11.1, 999.9,   78.1*,  46.0*, 0.00I,999.9, 000000,
999999,23160, 19490318,   61.6,24,   20.1,24, 1015.8,24,  927.4,24,  58.8,24,   5.5,24,  10.1, 999.9,   81.0*,  45.0*, 0.00I,999.9, 000000,
999999,23160, 19490319,   65.0,24,   20.2,24, 1012.7,24,  925.0,24,  55.9,24,   7.0,24,  15.0, 999.9,   86.0*,  46.0*, 0.00I,999.9, 000000,
999999,23160, 19490320,   64.8,24,   24.5,24, 1008.7,24,  921.6,24,  52.4,24,  10.7,24,  21.0, 999.9,   81.0*,  57.0*, 0.00I,999.9, 000000,
999999,23160, 19490321,   56.9,24,   23.7,24, 1013.3,24,  924.9,24,  50.5,24,   7.0,24,  17.1, 999.9,   72.0*,  42.1*, 0.00I,999.9, 000000,
999999,23160, 19490322,   60.7,24,   19.9,24, 1009.8,24,  921.9,24,  50.5,24,   8.7,24,  22.0, 999.9,   75.0*,  46.9*, 0.00I,999.9, 000000,
999999,23160, 19490323,   60.1,24,   27.4,24, 1008.2,24,  920.6,24,  47.6,24,  11.1,24,  27.0, 999.9,   73.0*,  46.9*, 0.00I,999.9, 000000,
999999,23160, 19490324,   52.3,24,   21.4,24, 1010.8,24,  922.2,24,  38.7,24,   6.8,24,  18.1, 999.9,   68.0*,  37.0*, 0.00I,999.9, 000000,
999999,23160, 19490325,   50.1,24,   31.8,24, 1008.6,24,  920.1,24,  28.4,24,  10.3,24,  17.1, 999.9,   66.0*,  42.1*,99.99 ,999.9, 010110,
999999,23160, 19490326,   47.2,24,   33.8,24, 1016.5,24,  926.7,24,  36.9,24,   9.0,24,  15.9, 999.9,   64.0*,  37.9*,99.99 ,999.9, 010000,
999999,23160, 19490327,   55.1,24,   30.0,24, 1016.4,24,  927.3,24,  51.0,24,   6.6,24,  15.0, 999.9,   71.1*,  39.9*, 0.00I,999.9, 000000,
999999,23160, 19490328,   61.7,24,   26.4,24, 1005.2,24,  917.7,24,  50.3,24,  10.1,24,  22.9, 999.9,   78.1*,  46.9*, 0.00I,999.9, 000000,
999999,23160, 19490329,   55.1,24,   20.5,24, 1004.4,24,  917.0,24,  41.8,24,  14.3,24,  27.0, 999.9,   75.0*,  43.0*,99.99 ,999.9, 010000,
999999,23160, 19490330,   47.6,24,   21.0,24, 1015.2,24,  925.7,24,  36.2,24,   5.2,24,  10.1, 999.9,   64.0*,  34.0*, 0.00I,999.9, 000000,
999999,23160, 19490331,   53.4,24,   20.0,24, 1008.0,24,  919.6,24,  34.2,24,  10.8,24,  24.1, 999.9,   64.9*,  43.0*,99.99 ,999.9, 010000,
999999,23160, 19490401,   45.6,24,   37.3,24, 1010.6,24,  921.5,24,  28.4,24,   8.2,24,  17.1, 999.9,   55.9*,  39.0*,99.99 ,999.9, 010000,
999999,23160, 19490402,   49.3,24,   36.6,24, 1011.0,24,  922.0,24,  40.6,24,   4.7,24,  10.1, 999.9,   61.0*,  37.9*,99.99 ,999.9, 010000,
999999,23160, 19490403,   56.0,24,   34.1,24, 1006.7,24,  918.6,23,  47.2,24,   5.3,24,  15.9, 999.9,   64.9*,  48.0*,99.99 ,999.9, 010000,
999999,23160, 19490404,   56.1,24,   35.7,24, 1015.0,24,  926.3,24,  45.4,24,   6.9,24,  15.0, 999.9,   69.1*,  43.0*, 0.00I,999.9, 000000,
999999,23160, 19490405,   61.3,24,   27.4,24, 1020.7,24,  931.8,24,  42.5,24,   8.1,24,  17.1, 999.9,   73.9*,  48.0*, 0.00I,999.9, 000000,
999999,23160, 19490406,   63.3,24,   22.9,24, 1018.2,24,  929.8,24,  45.6,24,   6.5,24,  10.1, 999.9,   84.0*,  46.0*, 0.00I,999.9, 000000,
999999,23160, 19490407,   68.4,24,   29.9,24, 1015.0,24,  927.4,24,  47.6,24,   7.4,24,  13.0, 999.9,   82.0*,  57.9*,99.99 ,999.9, 010000,
999999,23160, 19490408,   61.1,24,   43.8,24, 1014.1,24,  926.1,24,  47.6,24,   6.9,24,  13.0, 999.9,   73.9*,  53.1*,99.99 ,999.9, 010000,
999999,23160, 19490409,   61.1,24,   34.5,24, 1012.8,24,  924.8,24,  60.1,24,   7.0,24,  15.0, 999.9,   73.0*,  46.0*, 0.00I,999.9, 000000,
999999,23160, 19490410,   63.7,24,   33.8,24, 1015.0,24,  926.9,24,  52.8,24,   6.9,24,  17.1, 999.9,   79.0*,  46.9*, 0.00I,999.9, 000000,
999999,23160, 19490411,   66.8,24,   20.9,24, 1016.4,24,  928.5,24,  60.9,24,  15.6,24,  24.1, 999.9,   79.0*,  55.0*, 0.00I,999.9, 000000,
999999,23160, 19490412,   69.2,24,   23.2,24, 1012.0,24,  924.7,24,  47.6,24,   8.2,24,  19.0, 999.9,   82.9*,  53.1*, 0.00I,999.9, 000000,
999999,23160, 19490413,   67.4,24,   19.6,24, 1008.8,24,  921.8,24,  58.2,24,   5.8,24,  14.0, 999.9,   84.0*,  50.0*, 0.00I,999.9, 000000,
999999,23160, 19490414,   71.0,24,   18.9,24, 1009.2,24,  922.3,24,  70.8,24,   7.3,24,  17.1, 999.9,   86.0*,  55.0*, 0.00I,999.9, 000000,
999999,23160, 19490415,   70.9,24,   18.9,24, 1011.4,24,  924.4,24,  56.5,24,   8.1,24,  17.1, 999.9,   87.1*,  53.1*, 0.00I,999.9, 000000,
999999,23160, 19490416,   66.7,24,   24.2,24, 1012.7,24,  925.4,24,  69.6,24,   7.1,24,  13.0, 999.9,   84.0*,  48.0*, 0.00I,999.9, 000000,
999999,23160, 19490417,   67.8,24,   25.3,24, 1012.7,24,  925.2,24,  47.0,24,   6.8,24,  13.0, 999.9,   82.9*,  52.0*, 0.00I,999.9, 000000,
999999,23160, 19490418,   69.8,24,   32.7,24, 1009.4,24,  922.5,24,  57.2,24,   6.4,24,  15.0, 999.9,   82.0*,  53.1*, 0.00I,999.9, 000000,
999999,23160, 19490419,   66.6,24,   34.9,24, 1009.1,24,  922.0,24,  51.0,24,   5.6,24,  12.0, 999.9,   80.1*,  53.1*, 0.00I,999.9, 000000,
999999,23160, 19490420,   68.6,24,   36.4,24, 1009.0,24,  922.0,24,  56.5,24,   6.5,24,  11.1, 999.9,   82.0*,  55.0*, 0.00I,999.9, 000000,
999999,23160, 19490421,   71.8,24,   38.7,24, 1011.2,24,  924.2,24,  44.9,24,   6.0,24,  11.1, 999.9,   86.0*,  55.9*, 0.00I,999.9, 000000,
999999,23160, 19490422,   74.7,24,   29.0,24, 1011.5,24,  924.7,24,  60.1,24,   6.2,24,  13.0, 999.9,   93.0*,  55.9*, 0.00I,999.9, 000000,
999999,23160, 19490423,   77.3,24,   23.1,24, 1010.8,24,  924.4,24,  61.1,24,   6.7,24,  11.1, 999.9,   95.0*,  59.0*, 0.00I,999.9, 000000,
999999,23160, 19490424,   80.3,24,   27.2,24, 1010.3,24,  924.2,24,  68.1,24,   6.9,24,  14.0, 999.9,   96.1*,  62.1*, 0.00I,999.9, 000000,
999999,23160, 19490425,   80.8,24,   23.6,24, 1009.6,24,  923.6,24,  62.1,24,   7.3,24,  15.9, 999.9,   95.0*,  64.0*, 0.00I,999.9, 000000,
999999,23160, 19490426,   78.3,24,   23.4,24, 1010.6,24,  924.4,24,  52.6,24,   7.3,24,  15.0, 999.9,   93.0*,  64.9*, 0.00I,999.9, 000000,
999999,23160, 19490427,   76.5,24,   23.0,24, 1012.1,24,  925.6,24,  56.3,24,   4.9,24,  11.1, 999.9,   91.9*,  59.0*, 0.00I,999.9, 000000,
999999,23160, 19490428,   77.8,24,   24.2,24, 1009.8,24,  923.5,24,  64.2,24,   5.8,24,  12.0, 999.9,   93.0*,  61.0*, 0.00I,999.9, 000000,
999999,23160, 19490429,   76.6,24,   23.5,24, 1005.4,24,  919.5,24,  57.8,24,   7.8,24,  17.1, 999.9,   91.9*,  57.9*, 0.00I,999.9, 000000,
999999,23160, 19490430,   73.9,24,   28.0,24, 1004.8,24,  918.7,24,  57.4,24,   8.5,24,  15.0, 999.9,   88.0*,  55.0*, 0.00I,999.9, 000000,
999999,23160, 19490501,   73.0,24,   33.3,24, 1008.1,24,  921.6,24,  46.6,24,   5.0,24,  15.0, 999.9,   88.0*,  55.9*, 0.00I,999.9, 000000,
999999,23160, 19490502,   76.2,24,   31.7,24, 1009.5,24,  923.1,24,  58.6,24,   6.5,24,  13.0, 999.9,   93.0*,  57.9*, 0.00I,999.9, 000000,
999999,23160, 19490503,   75.3,24,   33.3,24, 1009.2,24,  922.8,24,  64.4,24,   6.9,24,  15.9, 999.9,   90.0*,  62.1*, 0.00I,999.9, 000000,
999999,23160, 19490504,   74.5,24,   31.3,24, 1008.8,24,  922.3,24,  65.5,24,   8.0,24,  20.0, 999.9,   86.0*,  60.1*, 0.00I,999.9, 000000,
999999,23160, 19490505,   70.5,24,   22.3,24, 1010.9,24,  924.0,24,  68.8,24,   7.6,24,  17.1, 999.9,   86.0*,  52.0*, 0.00I,999.9, 000000,
999999,23160, 19490506,   70.2,24,   18.9,24, 1012.2,24,  925.1,24,  68.4,24,   8.7,24,  15.9, 999.9,   84.9*,  53.1*, 0.00I,999.9, 000000,
999999,23160, 19490507,   69.0,24,   22.6,24, 1013.1,24,  925.7,24,  64.8,24,   7.1,24,  14.0, 999.9,   84.0*,  51.1*, 0.00I,999.9, 000000,
999999,23160, 19490508,   73.0,24,   21.0,24, 1010.5,24,  923.6,24,  60.1,24,   5.7,24,  10.1, 999.9,   88.0*,  57.0*, 0.00I,999.9, 000000,
999999,23160, 19490509,   76.2,24,   20.4,24, 1009.4,24,  923.0,24,  59.2,24,   7.7,24,  17.1, 999.9,   90.0*,  59.0*, 0.00I,999.9, 000000,
999999,23160, 19490510,   74.6,24,   17.5,24, 1008.9,24,  922.5,24,  71.7,24,   8.3,24,  17.1, 999.9,   89.1*,  55.9*, 0.00I,999.9, 000000,
999999,23160, 19490511,   73.0,24,   26.4,24, 1008.6,24,  922.0,24,  68.4,24,   6.7,24,  15.9, 999.9,   89.1*,  54.0*, 0.00I,999.9, 000000,
999999,23160, 19490512,   74.1,24,   22.7,24, 1009.8,24,  923.2,24,  62.6,24,   5.9,24,  12.0, 999.9,   90.0*,  57.0*, 0.00I,999.9, 000000,
999999,23160, 19490513,   77.4,24,   28.8,24, 1010.1,24,  923.8,24,  62.1,24,   6.3,24,  15.9, 999.9,   93.0*,  60.1*, 0.00I,999.9, 000000,
999999,23160, 19490514,   76.9,24,   27.2,24, 1008.7,24,  922.5,24,  56.8,24,   9.8,24,  21.0, 999.9,   91.9*,  62.1*, 0.00I,999.9, 000000,
999999,23160, 19490515,   67.5,24,   35.1,24, 1009.2,24,  922.4,24,  49.5,24,   7.6,24,  18.1, 999.9,   82.9*,  53.1*, 0.00I,999.9, 000000,
